# Pathway	RL509-mf_nonrrna_nohost_merged_Coverage	RL511-mf_nonrrna_nohost_merged_Coverage	RL514-mf_nonrrna_nohost_merged_Coverage	RL516-mf_nonrrna_nohost_merged_Coverage	RL518-mf_nonrrna_nohost_merged_Coverage	RL528-mf_nonrrna_nohost_merged_Coverage	RL568-mf_nonrrna_nohost_merged_Coverage	RL569-mf_nonrrna_nohost_merged_Coverage	RL573-mf_nonrrna_nohost_merged_Coverage	RL585-mf_nonrrna_nohost_merged_Coverage	RL591-mf_nonrrna_nohost_merged_Coverage	RL601-mf_nonrrna_nohost_merged_Coverage	RL605-mf_nonrrna_nohost_merged_Coverage	RL606-mf_nonrrna_nohost_merged_Coverage	RL607-mf_nonrrna_nohost_merged_Coverage	RL610-mf_nonrrna_nohost_merged_Coverage	RL613-mf_nonrrna_nohost_merged_Coverage	RL616-mf_nonrrna_nohost_merged_Coverage	RL619-mf_nonrrna_nohost_merged_Coverage	RL621-mf_nonrrna_nohost_merged_Coverage	RL625-mf_nonrrna_nohost_merged_Coverage	RL627-mf_nonrrna_nohost_merged_Coverage	RL628-mf_nonrrna_nohost_merged_Coverage	RL641-mf_nonrrna_nohost_merged_Coverage	RL651-mf_nonrrna_nohost_merged_Coverage	RL654-mf_nonrrna_nohost_merged_Coverage	RL656-12_nonrrna_nohost_merged_Coverage	RL656-3_nonrrna_nohost_merged_Coverage	RL656-6_nonrrna_nohost_merged_Coverage	RL656-mf_nonrrna_nohost_merged_Coverage	RL659-mf_nonrrna_nohost_merged_Coverage	RL663-mf_nonrrna_nohost_merged_Coverage	RL665-mf_nonrrna_nohost_merged_Coverage	RL667-mf_nonrrna_nohost_merged_Coverage	RL668-mf_nonrrna_nohost_merged_Coverage	RL679-mf_nonrrna_nohost_merged_Coverage	RL680-mf_nonrrna_nohost_merged_Coverage	RL682-mf_nonrrna_nohost_merged_Coverage	RL683-mf_nonrrna_nohost_merged_Coverage	RL686-mf_nonrrna_nohost_merged_Coverage	RL691-mf_nonrrna_nohost_merged_Coverage	RL693-mf_nonrrna_nohost_merged_Coverage	RL700-mf_nonrrna_nohost_merged_Coverage	RL703-mf_nonrrna_nohost_merged_Coverage	RL704-mf_nonrrna_nohost_merged_Coverage	RL725-mf_nonrrna_nohost_merged_Coverage
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis_CAG_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0.0205041	0.0483077	0.0287798	0	0.0194284	0	0	0.0189977	0	0	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0	0.0224164	0.0190544	0	0.0211274	0	0	0	0.016495	0	0	0	0.0147243	0.0187199	0	0.0186954	0.0175441	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	0.0287798	0	0	0	0	0	0	0	0.0401777	0	0	0	0	0	0	0.0184178	0.0233592	0	0	0	0	0.015782	0.0149414	0.0224164	0	0	0	0	0	0.0254433	0	0.0196451	0	0	0	0	0	0	0.0175441	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_galacturonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016495	0	0	0	0	0	0.0171526	0	0	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0.0205041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254433	0	0	0.0166162	0	0	0.0187199	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.0535714	0	0.0205041	0.0483077	0	0	0	0	0	0	0	0.0252828	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0	0	0	0	0.0211274	0.0210432	0.0176389	0	0.016495	0	0	0	0	0.0187199	0	0.0186954	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0.0282854	0.0211671	0	0	0.0252828	0	0	0	0	0	0	0	0	0.0233592	0	0.0137425	0.0278176	0.0185602	0	0	0.0224164	0.0190544	0	0	0.0210432	0.0176389	0.0254433	0	0	0.0166162	0	0.0147243	0.0187199	0	0	0.0175441	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius	0	0	0	0	0	0	0	0	0.0194284	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0.0233592	0	0	0	0	0.015782	0	0	0	0	0	0	0	0	0.016495	0	0	0	0.0147243	0	0	0	0	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	0	0	0	0	0	0	0	0.0217227	0.0194284	0	0	0	0	0	0.0401777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210432	0	0	0	0	0	0	0.0147243	0	0	0	0.0175441	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	0.0375864	0.0229534	0	0	0.0205041	0.0483077	0	0	0.0194284	0	0.0211671	0	0.0389433	0.0252828	0.0401777	0.0193142	0	0.0418011	0	0	0	0	0.0233592	0	0.0137425	0	0	0.015782	0.0149414	0.0224164	0	0.0289812	0	0.0210432	0.0176389	0	0	0.0196451	0.0166162	0.0178896	0.0147243	0	0	0.0186954	0.0175441	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0.0229534	0	0	0	0	0	0	0	0	0.0211671	0.0189977	0	0	0.0401777	0	0	0	0	0	0	0	0	0	0.0137425	0.0278176	0.0185602	0.015782	0.0149414	0	0.0190544	0	0.0211274	0	0.0176389	0.0254433	0	0.0196451	0.0166162	0.0178896	0.0147243	0.0187199	0	0.0186954	0.0175441	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0.0375864	0.0229534	0.0535714	0	0.0205041	0.0483077	0.0287798	0.0217227	0.0194284	0.0282854	0.0211671	0	0.0389433	0.0252828	0.0401777	0.0193142	0.029067	0.0418011	0	0	0	0	0.0233592	0.0226547	0.0137425	0.0278176	0.0185602	0.015782	0.0149414	0.0224164	0.0190544	0	0.0211274	0.0210432	0.0176389	0.0254433	0.016495	0.0196451	0.0166162	0.0178896	0.0147243	0.0187199	0.0171526	0.0186954	0.0175441	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	0.0375864	0.0229534	0.0535714	0.0247633	0.0205041	0.0483077	0.0287798	0.0217227	0.0194284	0.0282854	0.0211671	0.0189977	0.0389433	0.0252828	0.0401777	0.0193142	0.029067	0.0418011	0.0279828	0.0270412	0	0.0184178	0.0233592	0.0226547	0.0137425	0.0278176	0.0185602	0.015782	0.0149414	0.0224164	0.0190544	0.0289812	0.0211274	0.0210432	0.0176389	0.0254433	0.016495	0.0196451	0.0166162	0.0178896	0.0147243	0.0187199	0.0171526	0.0186954	0.0175441	0.0110397
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0.0229534	0	0	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278176	0	0.015782	0.0149414	0.0224164	0	0	0.0211274	0.0210432	0.0176389	0.0254433	0	0	0.0166162	0	0.0147243	0.0187199	0	0	0	0.0110397
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015782	0.0149414	0.0224164	0.0190544	0	0	0	0	0	0	0	0	0	0.0147243	0	0	0	0	0.0110397
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185602	0.015782	0	0.0224164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_animalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224164	0	0	0	0	0	0	0	0.0196451	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184178	0.0233592	0	0	0	0.0185602	0.015782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0.0205041	0	0	0	0	0	0.0211671	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0	0.0224164	0.0190544	0	0	0	0	0	0	0	0	0	0.0147243	0	0	0	0.0175441	0.0110397
UNINTEGRATED|g__Blautia.s__Blautia_hansenii	0	0	0	0	0	0	0	0	0	0	0.0211671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175441	0
UNINTEGRATED|g__Blautia.s__Blautia_obeum	0	0.0229534	0	0	0.0205041	0	0.0287798	0	0.0194284	0.0282854	0	0.0189977	0.0389433	0	0.0401777	0	0.029067	0.0418011	0.0279828	0	0	0.0184178	0.0233592	0	0.0137425	0.0278176	0.0185602	0.015782	0.0149414	0.0224164	0.0190544	0	0.0211274	0.0210432	0.0176389	0.0254433	0.016495	0.0196451	0.0166162	0.0178896	0.0147243	0.0187199	0.0171526	0.0186954	0.0175441	0.0110397
UNINTEGRATED|g__Blautia.s__Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186954	0	0
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_257	0	0	0	0	0	0	0	0	0	0	0.0211671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175441	0
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	0	0.0229534	0	0.0247633	0.0205041	0.0483077	0.0287798	0	0.0194284	0.0282854	0	0.0189977	0	0.0252828	0	0.0193142	0.029067	0.0418011	0.0279828	0.0270412	0	0.0184178	0	0.0226547	0.0137425	0.0278176	0.0185602	0.015782	0	0.0224164	0.0190544	0.0289812	0.0211274	0.0210432	0.0176389	0.0254433	0.016495	0.0196451	0.0166162	0.0178896	0.0147243	0.0187199	0.0171526	0.0186954	0.0175441	0.0110397
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252828	0	0	0	0	0	0	0	0.0184178	0.0233592	0.0226547	0	0	0	0	0	0	0.0190544	0	0	0	0	0	0	0	0	0	0	0.0187199	0	0	0	0
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0.0375864	0.0229534	0.0535714	0.0247633	0.0205041	0.0483077	0.0287798	0	0.0194284	0.0282854	0	0.0189977	0.0389433	0	0.0401777	0.0193142	0	0.0418011	0.0279828	0.0270412	0	0	0.0233592	0.0226547	0.0137425	0.0278176	0.0185602	0.015782	0.0149414	0.0224164	0.0190544	0	0.0211274	0.0210432	0.0176389	0.0254433	0.016495	0.0196451	0.0166162	0.0178896	0.0147243	0.0187199	0.0171526	0.0186954	0.0175441	0.0110397
UNINTEGRATED|g__Butyricicoccus.s__Butyricicoccus_pullicaecorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_synergistica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149414	0	0.0190544	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175441	0
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0.0149414	0	0.0190544	0	0	0	0	0	0	0	0	0	0.0147243	0	0	0	0.0175441	0
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196451	0	0	0	0	0.0171526	0	0	0.0110397
UNINTEGRATED|g__Campylobacter.s__Campylobacter_jejuni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178896	0	0	0	0	0	0
UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0.0229534	0.0535714	0	0	0.0483077	0	0	0	0	0	0.0189977	0	0	0	0	0.029067	0	0	0.0270412	0	0	0	0	0	0.0278176	0.0185602	0.015782	0.0149414	0	0	0	0	0	0	0	0.016495	0	0	0.0178896	0	0	0	0	0	0
UNINTEGRATED|g__Clostridiales_unclassified.s__Bacteroides_pectinophilus	0	0	0	0.0247633	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_celatum	0	0	0	0	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum	0	0	0	0	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149414	0	0	0	0	0	0	0.0254433	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_167	0	0	0	0	0	0	0	0	0.0194284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110397
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110397
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196451	0	0	0	0	0	0	0	0.0110397
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_58	0	0	0	0	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137425	0	0	0	0.0149414	0	0	0	0	0.0210432	0	0.0254433	0	0	0.0166162	0	0	0	0	0.0186954	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_632	0	0	0	0	0	0	0	0	0	0.0282854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110397
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0.0205041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0279828	0	0	0	0.0233592	0	0.0137425	0	0.0185602	0.015782	0	0.0224164	0	0	0	0	0	0	0.016495	0.0196451	0	0.0178896	0.0147243	0	0	0	0	0.0110397
UNINTEGRATED|g__Coprobacillus.s__Coprobacillus_cateniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176389	0	0	0	0	0	0	0	0	0.0186954	0	0
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	0	0.0229534	0	0	0.0205041	0	0	0	0	0	0	0	0	0	0	0.0193142	0.029067	0	0	0	0	0	0	0	0.0137425	0	0	0	0.0149414	0	0	0	0	0.0210432	0	0.0254433	0.016495	0	0	0	0	0.0187199	0	0.0186954	0.0175441	0.0110397
