"Var1"	"Var2"	"value"
"19"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Prevotella"	-0.0469855002261717
"20"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Prevotella"	0.655597513281017
"21"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Prevotella"	0.140956500678515
"22"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Prevotella"	0.0357382080133462
"23"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Prevotella"	0.218801543468675
"24"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Prevotella"	0.121983627194935
"25"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Prevotella"	0.172280167495963
"26"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Prevotella"	0.607205857070734
"27"	"Prevotella"	"Butyrivibrio"	0.0244399914375424
"28"	"Megasphaera"	"Butyrivibrio"	-0.015874660789892
"29"	"Val"	"Butyrivibrio"	-0.0579377283734596
"30"	"Leu.Ile"	"Butyrivibrio"	-0.00724178678929259
"31"	"Phe"	"Butyrivibrio"	-0.22120366920021
"32"	"Tyr"	"Butyrivibrio"	0.0701136630054237
"33"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.513972946883365
"34"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Butyrivibrio"	0.220054608549571
"35"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Butyrivibrio"	0.257657955897477
"36"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Butyrivibrio"	0.0281579217556186
"37"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Butyrivibrio"	0.273609240271463
"38"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.513972946883365
"39"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Butyrivibrio"	0.224860793447689
"40"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Butyrivibrio"	0.257657955897477
"41"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Butyrivibrio"	0.0281579217556186
"42"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Butyrivibrio"	0.273609240271463
"43"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.325100181437583
"44"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Butyrivibrio"	0.64519879973368
"45"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Butyrivibrio"	-0.0866933817166889
"46"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Butyrivibrio"	0.0440830929742557
"47"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Butyrivibrio"	-0.0866933817166889
"48"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Butyrivibrio"	0.257657955897477
"49"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Butyrivibrio"	0.0281579217556186
"50"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Butyrivibrio"	0.208276618998488
"51"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Butyrivibrio"	-0.0866933817166889
"52"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Butyrivibrio"	0.165563982773541
"53"	"Prevotella"	"Megasphaera"	0.00970667378140267
"54"	"Butyrivibrio"	"Megasphaera"	-0.015874660789892
"55"	"Val"	"Megasphaera"	-0.101587248872604
"56"	"Leu.Ile"	"Megasphaera"	-0.0857503869676761
"57"	"Phe"	"Megasphaera"	-0.127086470941838
"58"	"Tyr"	"Megasphaera"	-0.00659618361289816
"59"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.0830231069269853
"60"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Megasphaera"	0.298101539701928
"61"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Megasphaera"	-0.120717781402936
"62"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Megasphaera"	0.189475981640483
"63"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Megasphaera"	0.213715873078613
"64"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.0830231069269853
"65"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Megasphaera"	0.306356659262905
"66"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Megasphaera"	-0.120717781402936
"67"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Megasphaera"	0.189475981640483
"68"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Megasphaera"	0.231143347707341
"69"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.057907440848626
"70"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Megasphaera"	-0.10309722530438
"71"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Megasphaera"	0.521166967637634
"72"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Megasphaera"	0.215784588346379
"73"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Megasphaera"	-0.057907440848626
"74"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Megasphaera"	-0.120717781402936
"75"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Megasphaera"	0.189475981640483
"76"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Megasphaera"	-0.0830231069269853
"77"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Megasphaera"	-0.057907440848626
"78"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Megasphaera"	0.132168060362157
"79"	"Prevotella"	"Val"	-0.108713040660384
"80"	"Butyrivibrio"	"Val"	-0.0579377283734596
"81"	"Megasphaera"	"Val"	-0.101587248872604
"82"	"Leu.Ile"	"Val"	0.896449530351951
"83"	"Phe"	"Val"	0.602098276204385
"84"	"Tyr"	"Val"	0.600557170161728
"85"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Val"	0.0689588170451358
"86"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Val"	0.110281689473344
"87"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Val"	0.240115315517064
"88"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Val"	-0.146726753417582
"89"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Val"	0.136244867488369
"90"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Val"	0.0689588170451358
"91"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Val"	0.109292616025152
"92"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Val"	0.240115315517064
"93"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Val"	-0.146726753417582
"94"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Val"	0.122645107575737
"95"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Val"	-0.00625967378061359
"96"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Val"	-0.187328265553497
"97"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Val"	0.052596471438528
"98"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Val"	0.234160331941872
"99"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Val"	0.240115315517064
"100"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Val"	-0.146726753417582
"101"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Val"	0.0768225417958969
"102"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Val"	-0.202938954349622
"103"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Val"	0.117433135539017
"104"	"Prevotella"	"Leu.Ile"	-0.229782434943764
"105"	"Butyrivibrio"	"Leu.Ile"	-0.00724178678929259
"106"	"Megasphaera"	"Leu.Ile"	-0.0857503869676761
"107"	"Val"	"Leu.Ile"	0.896449530351951
"108"	"Phe"	"Leu.Ile"	0.581555239449976
"109"	"Tyr"	"Leu.Ile"	0.455903271692745
"110"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.235292893617131
"111"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	0.0100137750957585
"112"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Leu.Ile"	0.194367543793399
"113"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Leu.Ile"	-0.176512337832829
"114"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Leu.Ile"	0.0320193549358204
"115"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.235292893617131
"116"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	0.00927201397755418
"117"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Leu.Ile"	0.194367543793399
"118"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Leu.Ile"	-0.176512337832829
"119"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Leu.Ile"	0.0196566696324149
"120"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.156097635263616
"121"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Leu.Ile"	0.0931384250692374
"122"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Leu.Ile"	-0.124878108210893
"123"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.00654387353469134
"124"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Leu.Ile"	0.187317162316339
"125"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Leu.Ile"	0.194367543793399
"126"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Leu.Ile"	-0.176512337832829
"127"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Leu.Ile"	0.0852861131105795
"128"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Leu.Ile"	-0.218536689369062
"129"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Leu.Ile"	0.0356277559110973
"130"	"Prevotella"	"Phe"	-0.0183159911911696
"131"	"Butyrivibrio"	"Phe"	-0.22120366920021
"132"	"Megasphaera"	"Phe"	-0.127086470941838
"133"	"Val"	"Phe"	0.602098276204385
"134"	"Leu.Ile"	"Phe"	0.581555239449976
"135"	"Tyr"	"Phe"	0.646752015173068
"136"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.0967785680687427
"137"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Phe"	-0.00284341761978328
"138"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Phe"	0.16710331819342
"139"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Phe"	-0.188029454911283
"140"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Phe"	0.026579773402322
"141"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.0967785680687427
"142"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.00234891020764706
"143"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Phe"	0.16710331819342
"144"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Phe"	-0.188029454911283
"145"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Phe"	0.0238599826355728
"146"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.171707398789977
"147"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Phe"	-0.076864237893161
"148"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Phe"	-0.234146452895423
"149"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.119486283429735
"150"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Phe"	-0.0312195270527231
"151"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Phe"	0.16710331819342
"152"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Phe"	-0.188029454911283
"153"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Phe"	0.10222236252261
"154"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Phe"	-0.265365979948147
"155"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Phe"	0.142753389330859
"156"	"Prevotella"	"Tyr"	0.310182500172534
"157"	"Butyrivibrio"	"Tyr"	0.0701136630054237
"158"	"Megasphaera"	"Tyr"	-0.00659618361289816
"159"	"Val"	"Tyr"	0.600557170161728
"160"	"Leu.Ile"	"Tyr"	0.455903271692745
"161"	"Phe"	"Tyr"	0.646752015173068
"162"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	0.0695595957994088
"163"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.336017786546564
"164"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"Tyr"	0.170181537212773
"165"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"Tyr"	-0.293185741279777
"166"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"Tyr"	0.353078292265263
"167"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	0.0695595957994088
"168"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.339232084725449
"169"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"Tyr"	0.170181537212773
"170"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Tyr"	-0.293185741279777
"171"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"Tyr"	0.358270620092694
"172"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	-0.0156097635263616
"173"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"Tyr"	0.161490011208758
"174"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"Tyr"	-0.140487871737254
"175"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.399903382675582
"176"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"Tyr"	-0.171707398789977
"177"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"Tyr"	0.170181537212773
"178"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"Tyr"	-0.293185741279777
"179"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"Tyr"	0.110690487228624
"180"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"Tyr"	-0.0780488176318078
"181"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"Tyr"	0.366456917942715
"182"	"Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0157789766520812
"183"	"Butyrivibrio"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.513972946883365
"184"	"Megasphaera"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"185"	"Val"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0689588170451358
"186"	"Leu.Ile"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.235292893617131
"187"	"Phe"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0967785680687427
"188"	"Tyr"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0695595957994088
"189"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.215111175577321
"190"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"191"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"192"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.191139842228529
"193"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	1
"194"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.215111175577321
"195"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"196"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"197"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.191139842228529
"198"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.677034858980207
"199"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.804863587181979
"200"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"201"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.13170932429884
"202"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"203"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0830231069269853
"204"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0709046493469839
"205"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.470679012345679
"206"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
