"Var1"	"Var2"	"value"
"44"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.136421759950391
"45"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	0.00159556157692083
"46"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.232358645095361
"47"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0131633830095969
"48"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.17768901628537
"49"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.189473826838324
"50"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.221627923919717
"51"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0321014269161044
"52"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.142765824134016
"53"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	0.038780296508869
"54"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.18110142537727
"55"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.140394035291928
"56"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.00359001354807188
"57"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.180174497913744
"58"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0465692125346187
"59"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.170274153022193
"60"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0321014269161044
"61"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.180174497913744
"62"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.182705745514719
"63"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.175266518759104
"64"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.177175677471391
"65"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.146489847445141
"66"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.129798084279022
"67"	"PWY.6703..preQ0.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0131633830095969
"68"	"PWY.6897..thiamine.diphosphate.salvage.II.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.12179368691083
"69"	"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.213438148447982
"70"	"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.12179368691083
"71"	"PWY.7790..UMP.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.140394035291928
"72"	"PWY.7791..UMP.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.140394035291928
"73"	"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0263847344515927
"74"	"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.197739896993507
"75"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.141805535148839
"76"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.154697823441351
"77"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.0496912498838328
"78"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Leu.Ile"	-0.269995374727635
"79"	"Val"	"Phe"	0.602098276204385
"80"	"Leu.Ile"	"Phe"	0.581555239449976
"81"	"Tyr"	"Phe"	0.646752015173068
"82"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0589663833964908
"83"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0255177392712962
"84"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"Phe"	0.303555590009189
"85"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0331239884771633
"86"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.297572234095736
"87"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Phe"	0.0232775048768901
"88"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Phe"	0.0412011934297379
"89"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0204114404064776
"90"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.282756404206235
"91"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0266496205050163
"92"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.107846157910378
"93"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0120653035749325
"94"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0356474275442246
"95"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"Phe"	0.302757809220728
"96"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.00762028342430888
"97"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"Phe"	0.211564433288994
"98"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.00923968272213451
"99"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"Phe"	0.282756404206235
"100"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.00762028342430888
"101"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"Phe"	0.000266723716079882
"102"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"Phe"	0.0466258019690764
"103"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Phe"	0.016060529036975
"104"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0742198977488275
"105"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"Phe"	0.00104887340831533
"106"	"PWY.6703..preQ0.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	0.297572234095736
"107"	"PWY.6897..thiamine.diphosphate.salvage.II.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.011850196564297
"108"	"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.00970173402036281
"109"	"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Prevotella.s__Prevotella_copri"	"Phe"	-0.011850196564297
"110"	"PWY.7790..UMP.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0356474275442246
"111"	"PWY.7791..UMP.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Phe"	0.0356474275442246
"112"	"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Prevotella.s__Prevotella_copri"	"Phe"	0.283635895354621
"113"	"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Phe"	0.0288020881969641
"114"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"Phe"	0.177705670629558
"115"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Phe"	-0.114668197968657
"116"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"Phe"	0.160946880154715
"117"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Phe"	-0.0237518372740649
"118"	"Val"	"Tyr"	0.600557170161728
"119"	"Leu.Ile"	"Tyr"	0.455903271692745
"120"	"Phe"	"Tyr"	0.646752015173068
"121"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.432042155270442
"122"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.432820116101601
"123"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.208819121379514
"124"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.413927174525737
"125"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.207622450196824
"126"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.41156091083381
"127"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.375202090637581
"128"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.301131744268404
"129"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.193927798219206
"130"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.308646115032587
"131"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.16287724533725
"132"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.404979836156574
"133"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.303390606164433
"134"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.207223559802593
"135"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.315660554051032
"136"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.170002662962398
"137"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.047078383393733
"138"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.193927798219206
"139"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.315660554051032
"140"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.266857077937922
"141"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.377268608176377
"142"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.365058374300766
"143"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.45299730694974
"144"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.319644171184098
"145"	"PWY.6703..preQ0.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.207622450196824
"146"	"PWY.6897..thiamine.diphosphate.salvage.II.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.213303538157345
"147"	"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.339056704529822
"148"	"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.213303538157345
"149"	"PWY.7790..UMP.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.303390606164433
"150"	"PWY.7791..UMP.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.303390606164433
"151"	"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.195686780515979
"152"	"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.365127817635953
"153"	"PWY.7977..L.methionine.biosynthesis.IV.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.13482495324981
"154"	"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"Tyr"	0.14913815323681
"155"	"RHAMCAT.PWY..L.rhamnose.degradation.I.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.0466130308644804
"156"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"Tyr"	0.374212619909757
"157"	"Val"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	-0.0567018063776521
"158"	"Leu.Ile"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	-0.102057202032388
"159"	"Phe"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.0589663833964908
"160"	"Tyr"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.432042155270442
"161"	"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.91344459474258
"162"	"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.46892556993666
"163"	"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.907707041256688
"164"	"HISTSYN.PWY..L.histidine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.46934955327295
"165"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.901586725055799
"166"	"PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.928851562955884
"167"	"PWY.1042..glycolysis.IV.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.909401366010446
"168"	"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.496855328327843
"169"	"PWY.2942..L.lysine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.874350458565903
"170"	"PWY.5097..L.lysine.biosynthesis.VI.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.469906212251009
"171"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.894462117314697
"172"	"PWY.5686..UMP.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.887598253072904
"173"	"PWY.5695..inosine.5..phosphate.degradation.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.469773536609239
"174"	"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.916633444554602
"175"	"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.415682928913403
"176"	"PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.404762291330779
"177"	"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.496855328327843
"178"	"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.916633444554602
"179"	"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.831654488300083
"180"	"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.928302434038973
"181"	"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.906245175624249
"182"	"PWY.6609..adenine.and.adenosine.salvage.III.g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.911431637570776
"183"	"PWY.6700..queuosine.biosynthesis.I..de.novo..g__Prevotella.s__Prevotella_copri"	"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Prevotella.s__Prevotella_copri"	0.891047651456551
